2014-11-22,"OGC Nizza","Stade Reims","Ligue 1",2.1,3.25,3.5,0,0,0,0,x
2014-11-22,"AS Monaco","SM Caen","Ligue 1",1.67,3.7,5,1,2,0,2,x
2014-11-22,"EA Guingamp","Stade Rennes","Ligue 1",2.7,3,2.8,0,0,1,1,2
2014-11-23,"FC Nantes","AS Saint-Etienne","Ligue 1",2.8,2.9,2.8,0,0,0,0,x
2014-11-23,"Montpellier HSC","Toulouse FC","Ligue 1",2.75,3.1,2.75,1,2,0,0,1
2014-11-23,"Olympique Marseille","Girondins Bordeaux","Ligue 1",1.72,3.4,5.25,0,3,0,1,1
2014-11-28,"Olympique Marseille","FC Nantes","Ligue 1",1.57,3.75,6,2,2,0,0,1
2014-11-29,"Paris Saint-Germain","OGC Nizza","Ligue 1",1.22,5.5,14.5,1,1,0,0,1
2014-11-29,"Stade Rennes","AS Monaco","Ligue 1",2.8,2.95,2.7,2,2,0,0,1
2014-11-29,"Toulouse FC","FC Lorient","Ligue 1",1.78,3.1,5.25,1,2,0,3,2
2014-11-29,"RC Lens","FC Metz","Ligue 1",2.75,2.9,2.8,0,2,0,0,1
2014-11-29,"SM Caen","Montpellier HSC","Ligue 1",2.3,3.1,3.2,1,1,1,1,x
2014-11-29,"Stade Reims","SC Bastia","Ligue 1",2.15,3.2,3.4,1,2,1,1,1
2014-11-30,"Girondins Bordeaux","OSC Lille","Ligue 1",2.3,3,3.3,0,1,0,0,1
2014-11-30,"Evian Thonon Gaillard FC","EA Guingamp","Ligue 1",2.3,3,3.3,0,2,0,0,1
2014-11-30,"AS Saint-Etienne","Olympique Lyon","Ligue 1",2.25,3,3.4,2,3,0,0,1
2014-12-02,"FC Nantes","Toulouse FC","Ligue 1",2.35,3.1,3.1,0,1,1,2,2
2014-12-02,"FC Lorient","Olympique Marseille","Ligue 1",4,3.4,1.9,1,1,1,1,x
2014-12-02,"AS Monaco","RC Lens","Ligue 1",1.42,4.2,8,0,2,0,0,1
2014-12-03,"EA Guingamp","SM Caen","Ligue 1",2.6,2.95,2.9,2,5,1,1,1
2014-12-03,"SC Bastia","Evian Thonon Gaillard FC","Ligue 1",2.4,3.1,3,1,1,0,2,2
2014-12-03,"Montpellier HSC","AS Saint-Etienne","Ligue 1",2.9,3.1,2.5,0,0,2,2,2
2014-12-03,"OGC Nizza","Stade Rennes","Ligue 1",2.8,2.9,2.8,0,1,1,2,2
2014-12-03,"FC Metz","Girondins Bordeaux","Ligue 1",2.75,2.9,2.75,0,0,0,0,x
2014-12-03,"OSC Lille","Paris Saint-Germain","Ligue 1",5,3.7,1.67,1,1,1,1,x
2014-12-04,"Olympique Lyon","Stade Reims","Ligue 1",1.5,4.1,6.25,1,2,1,1,1
2014-12-05,"Toulouse FC","AS Monaco","Ligue 1",2.8,2.8,2.8,0,0,1,2,2
2014-12-06,"Paris Saint-Germain","FC Nantes","Ligue 1",1.33,5,8.75,1,2,1,1,1
2014-12-06,"AS Saint-Etienne","SC Bastia","Ligue 1",1.5,3.8,7,0,1,0,0,1
2014-12-06,"Stade Rennes","Montpellier HSC","Ligue 1",1.95,3.4,3.8,0,0,1,4,2
2014-12-06,"SM Caen","OGC Nizza","Ligue 1",2.05,3.25,3.6,2,2,1,3,2
2014-12-06,"Girondins Bordeaux","FC Lorient","Ligue 1",1.91,3.3,4.1,1,3,1,2,1
2014-12-07,"Evian Thonon Gaillard FC","Olympique Lyon","Ligue 1",3.3,3.1,2.25,1,2,0,3,2
2014-12-07,"RC Lens","OSC Lille","Ligue 1",3.7,3.2,2.05,0,1,0,1,x
2014-12-07,"Stade Reims","EA Guingamp","Ligue 1",2.4,3,3.1,1,2,1,3,2
2014-12-07,"Olympique Marseille","FC Metz","Ligue 1",1.36,4.6,8.5,1,3,0,1,1
2014-12-12,"Olympique Lyon","SM Caen","Ligue 1",1.5,4,6.5,1,3,0,0,1
2014-12-13,"FC Nantes","Girondins Bordeaux","Ligue 1",2.45,3,3,1,2,1,1,1
2014-12-13,"SC Bastia","Stade Rennes","Ligue 1",2.95,3.1,2.62,1,2,0,0,1
2014-12-13,"Stade Reims","Evian Thonon Gaillard FC","Ligue 1",2.2,3.1,3.4,1,3,0,2,1
2014-12-13,"Montpellier HSC","RC Lens","Ligue 1",1.75,3.5,4.75,2,3,2,3,x
2014-12-13,"FC Lorient","FC Metz","Ligue 1",1.95,3.25,4,3,3,0,1,1
2014-12-14,"OGC Nizza","AS Saint-Etienne","Ligue 1",3,3,2.5,0,0,0,0,x
2014-12-14,"OSC Lille","Toulouse FC","Ligue 1",2.1,3.1,3.75,1,3,0,0,1
2014-12-14,"EA Guingamp","Paris Saint-Germain","Ligue 1",7.5,4,1.45,1,1,0,0,1
2014-12-14,"AS Monaco","Olympique Marseille","Ligue 1",2.4,3.2,3.25,0,1,0,0,1
2014-12-20,"FC Lorient","FC Nantes","Ligue 1",2.4,3.1,3,0,1,1,2,2
2014-12-19,"RC Lens","OGC Nizza","Ligue 1",2.45,3.2,3.1,1,2,0,0,1
2014-12-20,"SM Caen","SC Bastia","Ligue 1",2.05,3.1,3.8,0,1,1,1,x
2014-12-20,"Toulouse FC","EA Guingamp","Ligue 1",2.05,3.1,3.8,1,1,1,1,x
2014-12-20,"Stade Rennes","Stade Reims","Ligue 1",1.91,3.1,4.5,1,1,0,3,2
2014-12-20,"FC Metz","AS Monaco","Ligue 1",3.5,3.2,2.1,0,0,0,1,2
2014-12-21,"Olympique Marseille","OSC Lille","Ligue 1",1.67,3.7,5,1,2,0,1,1
2014-12-21,"Girondins Bordeaux","Olympique Lyon","Ligue 1",2.62,3.1,2.95,0,0,1,5,2
2015-01-07,"OSC Lille","Evian Thonon Gaillard FC","Ligue 1",1.75,3.4,5,0,1,0,0,1
2015-01-09,"Montpellier HSC","Olympique Marseille","Ligue 1",3.2,3.2,2.25,1,2,0,1,1
2015-01-10,"SC Bastia","Paris Saint-Germain","Ligue 1",9.5,5,1.3,2,4,2,2,1
2015-01-10,"Stade Reims","AS Saint-Etienne","Ligue 1",3.4,3.25,2.15,0,1,1,2,2
2015-01-10,"OSC Lille","SM Caen","Ligue 1",1.85,3.6,4,1,1,0,0,1
2015-01-10,"OGC Nizza","FC Lorient","Ligue 1",2.45,3.25,2.85,1,3,1,1,1
2015-01-10,"Evian Thonon Gaillard FC","Stade Rennes","Ligue 1",2.7,3.1,2.65,0,1,0,1,x
2015-01-10,"EA Guingamp","RC Lens","Ligue 1",2.05,3.3,3.6,1,2,0,0,1
2015-01-11,"Olympique Lyon","Toulouse FC","Ligue 1",1.7,3.4,5.25,2,3,0,0,1
2015-01-11,"FC Nantes","FC Metz","Ligue 1",1.83,3.5,4.2,0,0,0,0,x
2015-01-11,"AS Monaco","Girondins Bordeaux","Ligue 1",1.85,3.1,4.75,0,0,0,0,x
2015-01-17,"AS Monaco","FC Nantes","Ligue 1",1.65,3.7,5.25,0,1,0,0,1
2015-01-17,"RC Lens","Olympique Lyon","Ligue 1",4.25,3.4,1.85,0,0,2,2,2
2015-01-17,"Toulouse FC","SC Bastia","Ligue 1",1.9,3.4,4,0,1,0,1,x
2015-01-17,"FC Metz","Montpellier HSC","Ligue 1",2.45,3.15,2.9,2,2,1,3,2
2015-01-17,"FC Lorient","OSC Lille","Ligue 1",2.75,3,2.65,0,1,0,0,1
2015-01-17,"SM Caen","Stade Reims","Ligue 1",2.15,3.2,3.4,3,4,1,1,1
2015-01-16,"Girondins Bordeaux","OGC Nizza","Ligue 1",1.9,3.2,4.33,1,1,0,2,2
2015-01-18,"Stade Rennes","AS Saint-Etienne","Ligue 1",2.8,2.95,2.7,0,0,0,0,x
2015-01-18,"Olympique Marseille","EA Guingamp","Ligue 1",1.4,4.4,8,0,2,0,1,1
2015-01-23,"OGC Nizza","Olympique Marseille","Ligue 1",3.25,3.25,2.2,0,2,0,1,1
2015-01-24,"OSC Lille","AS Monaco","Ligue 1",2.75,3,2.75,0,0,0,1,2
2015-01-24,"SC Bastia","Girondins Bordeaux","Ligue 1",2.5,3.1,2.85,0,0,0,0,x
2015-01-24,"Montpellier HSC","FC Nantes","Ligue 1",2.2,3.2,3.3,1,4,0,0,1
2015-01-24,"EA Guingamp","FC Lorient","Ligue 1",2.15,3.2,3.4,1,3,0,2,1
2015-01-25,"Olympique Lyon","FC Metz","Ligue 1",1.4,4.75,7,1,2,0,0,1
2015-01-25,"Stade Reims","RC Lens","Ligue 1",2.3,3.3,3,0,0,0,0,x
2015-01-25,"Stade Rennes","SM Caen","Ligue 1",1.95,3.3,3.9,1,1,1,4,2
2015-01-31,"Olympique Marseille","Evian Thonon Gaillard FC","Ligue 1",1.36,4.75,7.75,0,1,0,0,1
2015-01-31,"FC Lorient","Montpellier HSC","Ligue 1",2.6,3.1,2.75,0,0,0,0,x
2015-01-31,"FC Metz","OGC Nizza","Ligue 1",2.62,3.1,2.75,0,0,0,0,x
2015-01-31,"FC Nantes","OSC Lille","Ligue 1",2.3,3,3.3,0,1,1,1,x
2015-01-31,"Toulouse FC","Stade Reims","Ligue 1",1.91,3.4,3.9,1,1,0,0,1
2015-01-31,"RC Lens","SC Bastia","Ligue 1",2.2,3.1,3.4,0,1,0,1,x
2015-01-25,"Evian Thonon Gaillard FC","Toulouse FC","Ligue 1",2.55,3,2.9,1,1,0,0,1
2015-02-01,"SM Caen","AS Saint-Etienne","Ligue 1",3,3.1,2.4,1,1,0,0,1
2015-02-01,"Girondins Bordeaux","EA Guingamp","Ligue 1",2.05,3.25,3.6,0,1,1,1,x
2015-02-01,"AS Monaco","Olympique Lyon","Ligue 1",1.95,3.25,4,0,0,0,0,x
2014-11-22,Atalanta,"AS Roma","Serie A",4.25,3.4,1.85,1,1,2,2,2
2014-11-22,"Lazio Rom",Juventus,"Serie A",3.7,3.2,2.05,0,0,1,3,2
2014-11-23,Torino,Sassuolo,"Serie A",1.83,3.4,4.33,0,0,0,1,2
2014-11-23,Udinese,Chievo,"Serie A",1.95,3.2,4.1,1,1,0,1,x
2014-11-23,"FC Parma","FC Empoli","Serie A",2.2,3.1,3.4,0,0,1,2,2
2014-11-23,"Hellas Verona",Fiorentina,"Serie A",3.4,3.2,2.15,1,1,1,2,2
2014-11-23,Cesena,Sampdoria,"Serie A",3.75,3.3,2,0,1,0,1,x
2014-11-23,"SSC Napoli",Cagliari,"Serie A",1.36,4.75,7.75,2,3,1,3,x
2014-11-23,"AC Milan","Inter Mailand","Serie A",2.75,3.1,2.75,1,1,0,1,x
2014-11-24,"CFC Genua",Palermo,"Serie A",2.15,3.2,3.4,1,1,1,1,x
2014-11-29,Sassuolo,"Hellas Verona","Serie A",2.1,3.2,3.6,0,2,1,1,1
2014-11-29,Chievo,"Lazio Rom","Serie A",3.45,3.2,2.15,0,0,0,0,x
2014-11-30,Cesena,"CFC Genua","Serie A",3.25,3.2,2.2,0,0,3,3,2
2014-11-30,"FC Empoli",Atalanta,"Serie A",2.15,3.1,3.6,0,0,0,0,x
2014-11-30,Palermo,"FC Parma","Serie A",2,3.3,3.7,1,2,1,1,1
2014-11-30,"AC Milan",Udinese,"Serie A",1.62,3.7,5.5,0,2,0,0,1
2014-11-30,Cagliari,Fiorentina,"Serie A",3.25,3.25,2.2,0,0,1,4,2
2014-11-30,Juventus,Torino,"Serie A",1.3,5.25,9.25,1,2,1,1,1
2014-11-30,"AS Roma","Inter Mailand","Serie A",1.8,3.5,4.75,1,4,1,2,1
2014-12-01,Sampdoria,"SSC Napoli","Serie A",3.5,3.3,2.15,0,1,0,1,x
2014-12-05,Fiorentina,Juventus,"Serie A",3.7,3.3,2.1,0,0,0,0,x
2014-12-06,"AS Roma",Sassuolo,"Serie A",1.36,4.4,9,0,2,2,2,x
2014-12-06,Torino,Palermo,"Serie A",1.91,3.2,4.25,1,2,2,2,x
2014-12-07,"SSC Napoli","FC Empoli","Serie A",1.4,4.33,7.75,0,2,1,2,x
2014-12-07,"FC Parma","Lazio Rom","Serie A",3.3,3.2,2.2,1,1,1,2,2
2014-12-07,Atalanta,Cesena,"Serie A",1.67,3.4,5.5,1,3,2,2,1
2014-12-07,"CFC Genua","AC Milan","Serie A",2.8,3.2,2.5,1,1,0,0,1
2014-12-07,"Inter Mailand",Udinese,"Serie A",1.6,3.8,5.5,1,1,0,2,2
2014-12-08,Cagliari,Chievo,"Serie A",1.91,3.4,4,0,0,2,2,2
2014-12-08,"Hellas Verona",Sampdoria,"Serie A",2.7,2.95,2.75,1,1,1,3,2
2014-12-13,Palermo,Sassuolo,"Serie A",1.95,3.25,4,1,2,0,1,1
2014-12-13,"Lazio Rom",Atalanta,"Serie A",1.6,3.6,6,0,3,0,0,1
2014-12-14,Juventus,Sampdoria,"Serie A",1.36,4.5,9,1,1,0,1,x
2014-12-14,"FC Parma",Cagliari,"Serie A",2.3,3.2,3.1,0,0,0,0,x
2014-12-14,"CFC Genua","AS Roma","Serie A",3.75,3.2,2.05,0,0,1,1,2
2014-12-14,Udinese,"Hellas Verona","Serie A",1.8,3.4,4.5,1,1,1,2,2
2014-12-14,Cesena,Fiorentina,"Serie A",6.5,4,1.5,0,1,1,4,2
2014-12-14,"AC Milan","SSC Napoli","Serie A",2.7,3.3,2.65,1,2,0,0,1
2014-12-15,"FC Empoli",Torino,"Serie A",2.6,3.2,2.7,0,0,0,0,x
2014-12-15,Chievo,"Inter Mailand","Serie A",3.6,3.25,2.05,0,0,1,2,2
2014-12-18,Cagliari,Juventus,"Serie A",7.75,4.33,1.4,0,1,2,3,2
2014-12-18,"SSC Napoli","FC Parma","Serie A",1.33,4.75,9.5,2,2,0,0,1
2014-12-20,Sassuolo,Cesena,"Serie A",1.5,3.8,7,0,1,0,1,x
2014-12-20,"AS Roma","AC Milan","Serie A",1.78,3.7,4.6,0,0,0,0,x
2014-12-21,"Hellas Verona",Chievo,"Serie A",2.4,3.1,3,0,0,0,1,2
2014-12-21,Atalanta,Palermo,"Serie A",2.4,3,3.1,1,3,3,3,x
2014-12-21,Fiorentina,"FC Empoli","Serie A",1.53,4,6,1,1,0,1,x
2014-12-21,Sampdoria,Udinese,"Serie A",1.85,3.3,4.33,1,2,2,2,x
2014-12-21,Torino,"CFC Genua","Serie A",2,3.25,3.8,0,2,1,1,1
2014-12-21,"Inter Mailand","Lazio Rom","Serie A",2.15,3.3,3.3,0,2,2,2,x
2015-01-10,Sassuolo,Udinese,"Serie A",2.2,3.2,3.3,1,1,1,1,x
2015-01-10,Torino,"AC Milan","Serie A",2.7,3.2,2.6,0,1,1,1,x
2015-01-11,"Inter Mailand","CFC Genua","Serie A",1.75,3.6,4.5,2,3,0,1,1
2015-01-11,Sampdoria,"FC Empoli","Serie A",1.75,3.6,4.5,0,1,0,0,1
2015-01-11,"AS Roma","Lazio Rom","Serie A",1.95,3.4,3.8,0,2,2,2,x
2015-01-11,Cagliari,Cesena,"Serie A",1.7,3.65,4.8,2,2,0,1,1
2015-01-11,Atalanta,Chievo,"Serie A",2.1,3.1,3.7,0,1,0,1,x
2015-01-11,"Hellas Verona","FC Parma","Serie A",2.1,3.3,3.4,1,3,0,1,1
2015-01-11,Fiorentina,Palermo,"Serie A",1.7,3.65,4.8,1,4,0,3,1
2015-01-11,"SSC Napoli",Juventus,"Serie A",2.8,3.3,2.45,0,1,1,3,2
2015-01-17,"FC Empoli","Inter Mailand","Serie A",3.45,3.3,2.1,0,0,0,0,x
2015-01-17,Palermo,"AS Roma","Serie A",3.45,3.3,2.1,1,1,0,1,x
2015-01-18,"Lazio Rom","SSC Napoli","Serie A",2.45,3.2,2.9,0,0,1,1,2
2015-01-18,Udinese,Cagliari,"Serie A",2.05,3.2,3.7,0,2,1,2,x
2015-01-18,Cesena,Torino,"Serie A",4.1,3.3,1.91,1,2,2,3,2
2015-01-18,Chievo,Fiorentina,"Serie A",3.8,3.25,2,0,1,1,2,2
2015-01-18,"CFC Genua",Sassuolo,"Serie A",2.35,3.2,3,1,3,1,3,x
2015-01-18,"AC Milan",Atalanta,"Serie A",1.55,3.9,6,0,0,1,1,2
2015-01-18,"FC Parma",Sampdoria,"Serie A",2.7,3.1,2.65,0,0,0,2,2
2015-01-18,Juventus,"Hellas Verona","Serie A",1.2,6.5,12.5,2,4,0,0,1
2015-01-24,Cagliari,Sassuolo,"Serie A",2.3,3,3.3,1,2,0,1,1
2015-01-24,"Lazio Rom","AC Milan","Serie A",1.95,3.3,3.9,0,3,1,1,1
2015-01-25,"Hellas Verona",Atalanta,"Serie A",2.5,3,2.95,0,1,0,0,1
2015-01-25,"FC Parma",Cesena,"Serie A",1.67,3.6,5.25,0,1,1,2,2
2015-01-25,Juventus,Chievo,"Serie A",1.16,6.5,19.5,0,2,0,0,1
2015-01-25,Sampdoria,Palermo,"Serie A",2.05,3.2,3.7,1,1,0,1,x
2015-01-25,Fiorentina,"AS Roma","Serie A",2.5,3.25,3,1,1,0,1,x
2015-01-26,"FC Empoli",Udinese,"Serie A",2.1,3.25,3.5,1,1,1,2,2
2015-01-26,"SSC Napoli","CFC Genua","Serie A",1.4,4.5,7.5,1,2,0,1,1
2015-01-31,"CFC Genua",Fiorentina,"Serie A",3.1,3.2,2.3,1,1,0,1,x
2015-01-31,"AS Roma","FC Empoli","Serie A",1.5,3.8,7,0,1,1,1,x
2015-02-01,Sassuolo,"Inter Mailand","Serie A",3.2,3.1,2.3,2,3,0,1,1
2015-02-01,Cesena,"Lazio Rom","Serie A",6,4,1.53,0,2,0,1,1
2015-02-01,Chievo,"SSC Napoli","Serie A",5,3.3,1.75,1,1,1,2,2
2015-02-01,Palermo,"Hellas Verona","Serie A",1.83,3.6,4,1,2,1,1,1
2015-02-01,Torino,Sampdoria,"Serie A",2.1,3.1,3.7,2,5,0,1,1
2015-02-01,Udinese,Juventus,"Serie A",7.25,4.1,1.45,0,0,0,0,x
2015-02-01,"AC Milan","FC Parma","Serie A",1.6,4,5,1,3,1,1,1
2015-01-25,"Inter Mailand",Torino,"Serie A",1.83,3.5,4.2,0,0,0,1,2
2015-02-01,Atalanta,Cagliari,"Serie A",2.2,3.2,3.3,1,2,1,1,1
2014-11-18,Japan,Australien,"Welt Freundschaftsspiele",1.62,3.6,5.75,0,2,0,1,1
2014-11-18,China,Honduras,"Welt Freundschaftsspiele",2,3.3,3.7,0,0,0,0,x
2014-11-18,Iran,Südkorea,"Welt Freundschaftsspiele",2.4,3,3.1,0,1,0,0,1
2014-11-18,Slowakei,Finnland,"Welt Freundschaftsspiele",1.75,3.6,4.5,2,2,1,1,1
2014-11-18,Griechenland,Serbien,"Welt Freundschaftsspiele",2.7,3.2,2.7,0,0,0,2,2
2014-11-18,Weißrussland,Mexiko,"Welt Freundschaftsspiele",5,3.75,1.67,0,3,0,2,1
2014-11-18,Slowenien,Kolumbien,"Welt Freundschaftsspiele",5,3.5,1.72,0,0,1,1,2
2014-11-18,Österreich,Brasilien,"Welt Freundschaftsspiele",8,4.2,1.42,0,1,0,2,2
2014-11-18,Estland,Jordanien,"Welt Freundschaftsspiele",2.1,3.2,3.5,1,1,0,0,1
2014-11-18,Rumänien,Dänemark,"Welt Freundschaftsspiele",2.4,3.2,2.9,0,2,0,0,1
2014-11-18,Ukraine,Litauen,"Welt Freundschaftsspiele",1.4,4.5,7.5,0,0,0,0,x
2014-11-18,Ungarn,Russland,"Welt Freundschaftsspiele",3.3,3.3,2.15,0,1,0,2,2
2014-11-18,Spanien,Deutschland,"Welt Freundschaftsspiele",2.2,3.5,3.4,0,0,0,1,2
2014-11-18,Polen,Schweiz,"Welt Freundschaftsspiele",2.6,3.2,2.8,1,2,1,2,x
2014-11-18,Irland,USA,"Welt Freundschaftsspiele",2.4,3.2,2.95,1,4,1,1,1
2014-11-18,Italien,Albanien,"Welt Freundschaftsspiele",1.55,4,5.75,0,1,0,0,1
2014-11-18,Frankreich,Schweden,"Welt Freundschaftsspiele",1.45,4.2,7,0,1,0,0,1
2014-11-18,Schottland,England,"Welt Freundschaftsspiele",3.3,3.2,2.2,0,1,1,3,2
2014-11-19,Bolivien,Venezuela,"Welt Freundschaftsspiele",1.65,3.7,5.25,1,3,1,2,1
2014-11-19,Chile,Uruguay,"Welt Freundschaftsspiele",1.95,3.3,3.9,1,1,1,2,2
2014-11-19,Nicaragua,"El Salvador","Welt Freundschaftsspiele",4.75,3.7,1.67,0,0,1,2,2
2014-11-19,Panama,Kanada,"Welt Freundschaftsspiele",2,3.3,3.7,0,0,0,0,x
2014-11-19,Peru,Paraguay,"Welt Freundschaftsspiele",2.15,3.3,3.3,0,2,1,1,1
